age,attrition,businesstravel,dailyrate,distancefromhome,education,employeenumber,environmentsatisfaction,gender,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,datebirth,salary,remotework
32,no,,283.01,13,3,1015,3,F,2,1,laboratory technician,2,married,4492.84,5943.17,1,no,20,4,3,part time,1,2,2,3,2,2,2,1991,27430.0,yes
35,no,,1032.49,8,2,1016,3,F,2,3,sales executive,4,married,8339.32,21682.23,4,desconocido,11,3,2,part time,1,16,6,2,13,4,12,1988,100071.84,no
29,no,,387.94,1,3,1017,1,F,3,1,research scientist,4,divorced,3133.33,8146.67,1,no,15,3,1,full time,3,3,5,,3,1,2,1994,37600.0,yes
21,yes,travel_frequently,290.04,10,2,1018,1,F,2,1,laboratory technician,3,,2342.59,6090.75,1,desconocido,20,4,3,,0,2,2,1,2,2,2,2002,53914.11,yes
34,no,travel_rarely,468.21,2,3,1019,3,F,3,2,sales executive,1,,3781.67,9832.33,0,desconocido,12,3,4,part time,0,4,3,3,3,0,2,1989,45380.0,yes
28,no,,290.04,1,4,1020,4,M,3,1,laboratory technician,3,single,2342.59,6090.75,0,yes,11,3,3,part time,0,,2,2,4,0,2,1995,28111.13,no
35,no,travel_rarely,290.04,6,1,1021,3,M,3,1,research scientist,3,married,2342.59,6090.75,0,yes,14,,4,part time,0,4,3,3,3,2,2,1988,28111.13,no
28,no,travel_frequently,398.98,2,3,1022,4,M,2,1,laboratory technician,4,married,4492.84,8378.5,1,desconocido,12,3,2,full time,1,,2,3,2,2,2,1995,38670.0,no
28,no,travel_rarely,214.6,1,3,1023,4,M,3,1,research scientist,1,single,1733.33,4506.67,2,desconocido,11,3,2,part time,0,5,2,2,3,1,2,1995,20800.0,no
25,no,,216.25,1,3,1024,4,F,3,1,research scientist,2,single,4492.84,4541.33,1,desconocido,18,3,4,part time,0,,3,2,2,2,1,1998,20960.0,no
58,no,,290.04,23,4,1025,1,M,3,1,research scientist,3,,2342.59,6090.75,1,desconocido,12,3,4,part time,2,,3,3,2,2,2,1965,28111.13,yes
39,yes,,402.79,23,3,1026,3,M,3,1,research scientist,1,single,3253.33,8458.67,0,desconocido,13,3,1,full time,0,6,2,3,5,0,3,1984,39040.0,no
30,no,travel_rarely,477.39,6,3,1027,1,F,2,2,laboratory technician,4,married,3855.83,10025.17,0,no,12,3,1,,1,10,6,3,9,6,7,1993,46270.0,yes
50,no,,1582.77,46,3,1028,46,F,3,4,research director,1,married,12783.92,33238.2,4,desconocido,11,3,2,full time,0,,2,,3,1,2,1973,153407.07,yes
41,no,,556.26,10,2,1029,3,M,1,2,sales executive,2,single,4492.84,11681.39,1,no,13,3,1,part time,0,19,4,3,19,11,9,1982,53914.11,yes
31,yes,,237.51,1,3,1030,4,F,3,1,sales representative,2,,1918.33,4987.67,1,yes,11,3,1,part time,0,,2,4,3,2,2,1992,23020.0,no
44,yes,,290.04,3,3,1031,1,M,3,1,laboratory technician,1,,2342.59,6090.75,4,no,12,,3,,0,10,4,4,3,1,2,1979,53914.11,yes
40,no,non-travel,290.04,16,2,1032,3,M,3,1,research scientist,3,divorced,2342.59,6090.75,9,no,16,3,2,,1,6,0,3,4,0,0,1983,53914.11,yes
25,no,travel_rarely,290.04,19,1,1033,4,M,3,1,laboratory technician,4,married,2342.59,6090.75,3,desconocido,11,3,3,part time,3,,6,2,3,1,2,1998,28111.13,no
40,no,travel_rarely,290.04,1,4,1034,2,M,3,1,laboratory technician,2,,2342.59,6090.75,3,no,22,4,3,part time,1,7,3,3,4,0,3,1983,28111.13,yes
51,no,travel_rarely,1582.77,11,2,1035,4,F,2,4,manufacturing director,2,,12783.92,33238.2,3,no,16,3,2,full time,0,,1,2,5,0,3,1972,153407.07,yes
27,no,travel_frequently,523.2,2,1,1036,4,M,1,2,sales executive,4,single,4492.84,10987.17,3,no,20,4,2,part time,0,,3,3,6,0,0,1996,50710.0,no
35,yes,,556.26,18,4,1037,4,F,3,2,sales executive,3,married,4492.84,11681.39,0,desconocido,18,3,3,part time,1,5,0,2,4,3,2,1988,53914.11,yes
38,no,,290.04,7,3,1038,4,M,4,1,research scientist,3,divorced,2342.59,6090.75,1,no,11,3,4,part time,3,4,2,3,4,0,3,1985,28111.13,yes
31,yes,,556.26,22,4,1039,4,M,3,2,manufacturing director,3,married,4492.84,11681.39,1,desconocido,15,3,4,part time,2,10,3,2,10,6,7,1992,53914.11,yes
51,no,,1093.24,2,3,1040,2,M,3,3,sales executive,2,,8830.0,22958.0,2,desconocido,11,3,2,,0,14,5,3,4,3,2,1972,53914.11,yes
41,no,,564.06,22,3,1041,4,F,3,2,research scientist,4,,4555.83,11845.17,3,desconocido,14,3,1,full time,2,12,4,2,6,3,3,1982,54670.0,no
32,no,,556.26,2,1,1042,3,M,3,2,sales executive,2,married,4492.84,11681.39,0,yes,13,3,1,part time,3,4,3,2,3,1,2,1991,53914.11,yes
25,no,travel_rarely,556.26,18,1,1043,1,M,4,2,sales executive,3,married,4492.84,11681.39,2,no,11,3,2,,0,6,3,2,3,1,2,1998,53914.11,no
27,no,,595.21,10,3,1044,4,F,2,2,sales executive,4,married,4807.5,12499.5,1,yes,11,3,4,full time,0,,3,3,6,4,4,1996,57690.0,yes
27,yes,travel_rarely,247.0,22,4,1045,4,F,3,1,research scientist,3,single,1995.0,5187.0,1,yes,13,,4,part time,0,8,2,3,8,7,7,1996,23940.0,yes
37,no,,374.42,11,3,1046,1,F,3,1,laboratory technician,3,single,4492.84,7862.83,4,no,18,3,1,full time,0,8,6,3,3,0,2,1986,36290.0,yes
35,no,travel_frequently,965.92,18,2,1047,3,M,3,3,manufacturing director,4,,4492.84,20284.33,2,no,11,3,3,part time,0,10,2,3,2,2,2,1988,93620.0,yes
25,no,,333.15,1,3,1048,1,M,3,1,laboratory technician,4,,2690.83,6996.17,4,no,11,3,2,full time,1,7,2,2,3,0,2,1998,32290.0,yes
30,no,,556.26,7,4,1049,4,F,3,2,sales executive,1,divorced,4492.84,11681.39,7,no,14,3,2,part time,2,,3,3,3,0,2,1993,53914.11,yes
31,no,,1694.33,8,5,1050,1,F,3,4,research director,2,,13685.0,35581.0,3,no,11,3,3,full time,0,,3,4,3,1,0,1992,164220.0,yes
36,no,,582.63,16,4,1051,3,F,2,2,sales executive,1,,4705.83,12235.17,4,no,13,3,1,,2,11,3,2,3,0,2,1987,53914.11,no
25,yes,travel_rarely,453.97,9,2,1052,1,M,2,1,sales representative,1,,4492.84,9533.33,3,no,12,3,1,full time,0,6,2,3,3,2,2,1998,44000.0,yes
56,no,,213.16,1,2,1053,1,F,3,1,research scientist,1,,1721.67,4476.33,2,desconocido,22,4,4,part time,1,5,3,4,3,1,0,1967,20660.0,yes
41,no,,290.04,5,5,1054,2,M,4,1,research scientist,3,,2342.59,6090.75,2,desconocido,12,3,1,part time,0,7,5,,4,0,3,1982,28111.13,yes
31,no,travel_rarely,290.04,8,2,1055,4,F,4,1,human resources,2,,4492.84,6090.75,9,no,18,,4,part time,0,8,3,3,3,0,2,1992,28111.13,yes
31,yes,travel_frequently,290.04,2,3,1056,2,M,3,1,laboratory technician,4,,4492.84,6090.75,6,desconocido,13,3,3,part time,1,7,2,1,2,2,2,1992,28111.13,yes
48,no,,566.02,7,3,1057,3,M,3,2,sales executive,1,divorced,4571.67,11886.33,4,no,11,3,1,,3,,3,3,2,2,2,1975,53914.11,no
34,yes,,290.04,9,4,1058,1,F,3,1,human resources,3,married,2342.59,6090.75,1,no,15,3,4,,0,2,0,3,2,2,2,1989,53914.11,no
44,no,,326.24,5,3,1059,3,M,2,1,laboratory technician,3,single,2635.0,6851.0,3,desconocido,14,3,4,,0,7,5,3,5,0,3,1979,53914.11,no
49,no,travel_rarely,686.21,5,4,1060,1,M,3,2,healthcare representative,3,married,5542.5,14410.5,2,no,14,,2,full time,1,20,0,2,3,1,2,1974,66510.0,yes
44,no,,352.86,20,3,1061,4,M,3,1,research scientist,2,,2850.0,7410.0,1,desconocido,13,3,3,full time,0,6,3,2,5,1,3,1979,34200.0,no
28,yes,,300.13,1,3,1062,1,M,3,1,sales representative,3,married,2424.17,6302.83,3,desconocido,15,3,4,full time,1,5,3,4,3,1,2,1995,29090.0,no
44,no,travel_frequently,1032.49,2,1,1063,2,M,3,3,manufacturing director,3,single,8339.32,21682.23,5,desconocido,18,,2,,0,16,2,2,2,2,2,1979,53914.11,yes
55,no,travel_rarely,556.26,4,4,1064,4,M,3,2,healthcare representative,3,married,4492.84,11681.39,0,desconocido,16,3,2,part time,0,4,2,3,3,1,2,1968,53914.11,yes
28,no,travel_frequently,505.35,7,3,1065,3,M,3,2,sales executive,1,single,4081.67,10612.33,0,desconocido,14,3,4,part time,0,5,5,3,4,1,3,1995,48980.0,yes
49,no,travel_rarely,556.26,45,2,1066,45,F,2,2,laboratory technician,1,married,4492.84,11681.39,4,desconocido,25,4,1,part time,1,10,3,3,3,1,2,1974,53914.11,yes
29,no,travel_frequently,328.1,2,1,1067,4,F,3,1,laboratory technician,2,,2650.0,6890.0,0,no,13,3,3,full time,3,,3,3,3,0,2,1994,31800.0,no
32,no,,1160.1,10,3,1068,3,M,3,3,manager,4,,4492.84,24362.0,2,desconocido,25,,2,full time,0,10,5,4,5,0,0,1991,112440.0,yes
31,yes,travel_frequently,290.04,3,3,1069,4,F,3,1,research scientist,3,,4492.84,6090.75,1,no,12,3,1,part time,0,7,2,,7,7,7,1992,28111.13,yes
40,no,,419.82,43,2,1070,4,M,3,2,healthcare representative,4,divorced,3390.83,8816.17,3,desconocido,18,3,3,,0,8,2,3,2,2,2,1983,53914.11,no
36,no,travel_rarely,290.04,2,4,1071,3,M,3,1,sales representative,4,,2342.59,6090.75,3,yes,21,4,4,part time,0,7,3,2,3,1,2,1987,28111.13,no
33,no,,659.49,8,4,1072,1,M,3,2,sales executive,1,,5326.67,13849.33,2,no,13,3,4,full time,1,,6,1,2,2,2,1990,63920.0,no
30,no,,1032.49,14,4,1073,14,M,3,3,sales executive,2,married,8339.32,21682.23,3,desconocido,12,3,2,,1,9,3,3,4,1,3,1993,53914.11,yes
38,yes,travel_rarely,500.91,2,3,1074,3,M,3,2,manufacturing director,2,married,4045.83,10519.17,4,desconocido,11,3,1,,2,,2,3,5,1,4,1985,53914.11,no
48,no,travel_rarely,290.04,15,4,1075,3,F,3,1,research scientist,1,married,2342.59,6090.75,8,desconocido,12,3,4,part time,1,,3,2,8,7,6,1975,28111.13,yes
34,no,,556.26,1,4,1076,2,M,3,2,research scientist,4,,4492.84,11681.39,9,no,17,3,2,part time,1,,3,2,2,2,1,1989,53914.11,yes
38,no,travel_rarely,556.26,16,3,1077,2,F,3,2,sales executive,2,single,4492.84,11681.39,2,no,12,3,2,part time,0,8,5,4,3,1,2,1985,53914.11,no
35,no,travel_rarely,556.26,10,4,1078,1,F,3,2,healthcare representative,3,single,4492.84,11681.39,3,yes,16,3,3,part time,0,,4,3,5,0,4,1988,53914.11,yes
23,no,,290.04,10,3,1079,4,M,4,1,research scientist,3,married,2342.59,6090.75,2,no,16,3,4,,1,4,2,3,2,2,2,2000,53914.11,yes
36,no,,556.26,6,4,1080,1,M,4,2,laboratory technician,1,,4492.84,11681.39,3,yes,13,3,4,part time,1,9,3,3,3,0,2,1987,53914.11,no
34,no,travel_frequently,556.26,36,4,1081,36,M,2,2,healthcare representative,3,,4492.84,11681.39,1,no,14,3,2,part time,1,8,3,2,8,7,7,1989,53914.11,no
22,no,non-travel,290.04,26,2,1082,2,F,2,1,research scientist,3,married,2342.59,6090.75,1,desconocido,14,,2,,0,4,2,2,4,1,3,2001,53914.11,yes
32,no,,341.71,5,4,1083,2,F,4,1,research scientist,4,married,2760.0,7176.0,3,no,17,3,4,full time,2,6,3,3,3,0,2,1991,33120.0,yes
31,no,travel_frequently,556.26,2,4,1084,4,M,3,2,sales executive,1,single,4492.84,11681.39,7,desconocido,13,3,4,,0,,3,3,5,0,3,1992,53914.11,no
36,no,travel_rarely,556.26,12,4,1085,3,F,3,2,manufacturing director,3,married,4492.84,11681.39,9,yes,12,3,2,part time,2,7,2,3,3,1,1,1987,53914.11,yes
21,no,,321.6,19,1,1086,3,M,3,1,research scientist,4,single,4492.84,6753.5,1,no,18,3,3,full time,0,,2,,2,2,2,2002,31170.0,no
47,no,,1973.98,26,4,1087,4,F,3,5,manager,3,married,15943.72,41453.67,3,no,11,3,3,full time,1,27,2,3,5,1,0,1976,191324.62,no
39,no,,556.26,4,3,1088,1,F,3,2,manufacturing director,3,,4492.84,11681.39,0,no,13,3,4,part time,0,,2,1,9,3,8,1984,53914.11,yes
40,no,,1032.49,16,3,1089,3,F,3,3,manufacturing director,4,,8339.32,21682.23,6,desconocido,15,,4,part time,0,18,2,2,4,3,3,1983,100071.84,yes
48,no,travel_frequently,1568.46,4,5,1090,3,M,2,4,manager,4,,4492.84,32937.67,2,no,25,4,2,full time,1,,3,3,2,2,2,1975,152020.0,yes
35,yes,,556.26,10,2,1091,1,M,1,2,sales executive,4,,4492.84,11681.39,6,yes,14,3,4,part time,2,,2,2,2,2,2,1988,53914.11,no
27,no,travel_rarely,290.04,8,3,1092,2,F,4,1,research scientist,3,,2342.59,6090.75,7,desconocido,17,3,1,part time,0,5,0,3,3,0,2,1996,28111.13,no
27,no,,266.19,2,3,1093,4,M,3,1,research scientist,4,single,2150.0,5590.0,2,no,13,3,3,part time,0,,0,2,4,1,2,1996,25800.0,yes
40,yes,travel_rarely,223.48,7,3,1094,1,M,3,1,laboratory technician,1,,1805.0,4693.0,3,yes,14,3,2,part time,0,10,3,1,4,0,3,1983,21660.0,yes
29,no,,556.26,10,3,1095,3,M,2,2,sales executive,3,single,4492.84,11681.39,9,no,11,3,3,part time,0,,2,3,5,1,4,1994,53914.11,yes
36,no,,1032.49,5,4,1096,2,F,3,3,healthcare representative,1,married,4492.84,21682.23,4,no,12,,3,part time,2,9,6,3,3,0,2,1987,100071.84,yes
49,no,travel_rarely,1582.77,22,4,1097,1,F,3,4,research director,2,married,12783.92,33238.2,3,desconocido,16,3,2,full time,2,27,2,3,4,1,2,1974,153407.07,yes
20,no,travel_rarely,290.04,13,3,1098,3,F,3,1,sales representative,3,single,2342.59,6090.75,1,desconocido,19,3,1,part time,0,2,3,3,2,2,2,2003,28111.13,yes
36,no,non-travel,451.29,1,4,1099,4,F,2,2,manufacturing director,3,,3645.0,9477.0,0,desconocido,15,3,3,part time,0,4,6,3,3,1,2,1987,43740.0,yes
33,no,travel_rarely,567.98,2,4,1100,4,M,3,2,sales executive,4,,4587.5,11927.5,1,desconocido,14,3,3,full time,2,6,5,3,6,0,4,1990,55050.0,yes
49,no,,266.91,16,3,1101,4,F,3,1,laboratory technician,1,divorced,2155.83,5605.17,4,desconocido,16,3,2,,1,17,2,2,2,2,2,1974,53914.11,yes
47,no,travel_rarely,1647.9,2,4,1102,2,F,4,4,manager,2,,13310.0,34606.0,6,desconocido,14,3,3,full time,3,29,2,3,3,1,2,1976,159720.0,yes
20,no,travel_rarely,290.04,9,1,1103,4,M,3,1,sales representative,1,,2342.59,6090.75,1,no,11,3,1,,0,,3,3,2,0,2,2003,53914.11,yes
36,no,travel_rarely,556.26,26,4,1104,1,M,3,2,healthcare representative,3,married,4492.84,11681.39,6,no,14,3,2,part time,2,10,2,2,3,0,2,1987,53914.11,no
44,no,travel_rarely,290.04,1,3,1105,3,F,3,1,human resources,4,,4492.84,6090.75,4,yes,18,3,1,part time,3,8,2,3,2,2,2,1979,28111.13,no
55,no,,290.04,12,3,1106,12,M,2,1,research scientist,2,divorced,2342.59,6090.75,5,no,12,,4,part time,1,8,1,3,4,1,2,1968,28111.13,yes
23,yes,,290.04,7,3,1107,3,M,3,1,sales representative,4,divorced,2342.59,6090.75,1,yes,21,4,2,part time,1,3,2,3,3,0,2,2000,28111.13,no
26,no,,237.82,17,4,1108,4,M,1,1,laboratory technician,3,,4492.84,4994.17,1,no,15,3,3,part time,3,,3,4,3,0,2,1997,23050.0,yes
32,no,travel_frequently,354.2,10,3,1109,1,M,3,1,research scientist,3,married,2860.83,7438.17,6,desconocido,13,3,1,,1,,3,2,5,1,3,1991,53914.11,yes
31,no,,358.74,2,4,1110,2,M,3,1,laboratory technician,3,married,2897.5,7533.5,1,desconocido,14,3,4,full time,1,6,2,4,5,0,3,1992,34770.0,no
41,no,non-travel,556.26,4,3,1111,3,M,1,2,human resources,2,married,4492.84,11681.39,6,no,19,,2,,1,,4,3,3,1,2,1982,53914.11,no
24,no,travel_rarely,403.1,29,1,1112,2,M,3,1,laboratory technician,1,,3255.83,8465.17,1,no,13,3,2,full time,3,6,2,4,6,1,2,1999,39070.0,yes
36,yes,,556.26,13,5,1113,2,M,2,2,sales executive,1,,4492.84,11681.39,5,yes,13,3,2,part time,3,16,3,3,2,2,2,1987,53914.11,yes
23,no,,290.04,4,1,1114,3,F,3,1,laboratory technician,2,single,2342.59,6090.75,1,no,13,3,3,part time,0,3,3,1,3,1,2,2000,28111.13,no
24,no,,290.04,35,3,1115,35,M,3,1,human resources,4,married,2342.59,6090.75,0,no,14,3,4,part time,1,3,2,3,2,2,1,1999,28111.13,no
30,yes,travel_frequently,290.04,42,3,1116,3,F,2,1,human resources,4,divorced,2342.59,6090.75,6,no,11,3,3,,1,,0,2,4,1,2,1993,53914.11,no
31,no,,556.26,5,3,1117,1,M,3,2,sales executive,3,,4492.84,11681.39,1,no,19,3,3,,1,6,3,3,5,0,2,1992,53914.11,yes
27,no,,355.44,48,3,1118,48,F,3,1,research scientist,4,,2870.83,7464.17,1,desconocido,11,3,3,full time,0,6,5,2,6,1,4,1996,34450.0,no
29,yes,travel_rarely,284.76,9,3,1119,2,F,1,1,sales representative,2,single,2300.0,5980.0,1,desconocido,13,3,3,part time,0,2,3,3,2,2,2,1994,27600.0,yes
29,no,,649.38,1,3,1120,4,M,4,2,healthcare representative,3,,5245.0,13637.0,8,yes,12,3,4,full time,0,10,5,4,3,0,2,1994,62940.0,no
53,no,,1582.77,31,4,1121,1,F,2,4,manufacturing director,3,married,4492.84,33238.2,4,yes,20,4,4,full time,3,27,2,2,3,0,2,1970,153407.07,yes
34,no,travel_rarely,556.26,3,2,1122,4,F,1,2,sales executive,4,,4492.84,11681.39,5,no,12,,1,,0,,3,3,2,2,2,1989,53914.11,yes
51,no,travel_rarely,1353.24,3,3,1123,1,F,3,3,manager,3,married,10930.0,28418.0,2,no,11,3,4,,0,,2,3,2,2,2,1972,53914.11,yes
37,no,travel_rarely,556.26,9,2,1124,2,M,2,2,sales executive,2,,4492.84,11681.39,1,no,14,3,1,part time,2,,2,3,5,0,3,1986,53914.11,no
46,no,,556.26,26,2,1125,2,M,2,2,sales executive,2,,4492.84,11681.39,8,desconocido,15,3,3,part time,0,6,3,3,2,2,2,1977,53914.11,no
43,no,non-travel,290.04,9,3,1126,1,M,3,1,research scientist,3,,2342.59,6090.75,4,no,13,3,3,,0,,2,2,3,1,2,1980,53914.11,yes
41,no,travel_rarely,556.26,35,3,1127,35,M,4,2,healthcare representative,2,single,4492.84,11681.39,3,desconocido,12,3,1,part time,0,,3,1,3,1,2,1982,53914.11,no
31,no,,1032.49,7,4,1128,1,F,3,3,sales executive,1,,8339.32,21682.23,2,no,14,3,4,part time,2,9,3,3,3,2,2,1992,100071.84,no
28,no,travel_rarely,370.5,1,3,1129,3,F,3,1,research scientist,1,,2992.5,7780.5,1,no,25,4,3,,1,,3,3,3,1,2,1995,53914.11,no
38,no,,557.66,2,4,1130,2,F,1,2,sales representative,4,,4504.17,11710.83,2,yes,20,4,1,full time,2,20,4,2,4,0,3,1985,54050.0,yes
58,no,travel_frequently,1582.77,15,4,1131,1,M,3,4,research director,3,married,12783.92,33238.2,2,desconocido,14,3,2,full time,0,23,3,3,2,2,2,1965,153407.07,yes
29,yes,travel_rarely,290.04,13,3,1132,1,M,2,1,human resources,1,divorced,2342.59,6090.75,4,desconocido,15,3,4,part time,3,,3,3,2,2,0,1994,28111.13,no
47,no,travel_rarely,217.18,9,4,1133,2,F,3,1,laboratory technician,3,single,1754.17,4560.83,4,desconocido,12,3,3,part time,0,,2,3,2,2,0,1976,21050.0,no
28,no,,290.04,1,2,1134,3,M,3,1,human resources,4,,4492.84,6090.75,1,desconocido,15,3,2,part time,1,3,2,3,3,2,2,1995,28111.13,yes
32,yes,travel_rarely,556.26,2,4,1135,3,M,2,2,sales executive,2,,4492.84,11681.39,7,yes,12,3,3,part time,0,7,3,2,2,2,2,1991,53914.11,yes
39,no,travel_rarely,402.59,19,4,1136,4,M,3,2,research scientist,4,,3251.67,8454.33,8,desconocido,14,3,2,,3,7,2,3,2,2,2,1984,39020.0,yes
55,no,travel_rarely,274.65,2,4,1137,2,M,2,1,research scientist,4,,2218.33,5767.67,8,desconocido,20,4,2,,1,,2,4,5,0,4,1968,53914.11,no
29,no,,212.75,7,3,1138,4,M,3,1,laboratory technician,1,single,4492.84,4467.67,3,desconocido,14,3,2,part time,0,,2,3,3,1,2,1994,20620.0,yes
35,no,,556.26,16,2,1139,16,F,2,2,manufacturing director,2,married,4492.84,11681.39,0,desconocido,11,3,4,part time,0,4,2,3,3,0,2,1988,53914.11,no
34,yes,non-travel,290.04,16,4,1140,4,M,1,1,research scientist,1,,4492.84,6090.75,1,desconocido,23,4,2,part time,1,,2,3,5,3,0,1989,28111.13,yes
56,yes,travel_rarely,266.91,24,2,1141,1,M,3,1,laboratory technician,4,single,2155.83,5605.17,1,no,16,3,4,part time,0,5,3,3,4,1,0,1967,25870.0,yes
36,no,,568.18,17,2,1142,3,M,2,2,sales executive,2,,4589.17,11931.83,2,desconocido,16,3,3,full time,2,,1,1,4,1,3,1987,55070.0,yes
31,no,,556.26,10,2,1143,3,F,3,2,sales executive,4,divorced,4492.84,11681.39,2,yes,11,3,4,part time,1,,2,3,5,1,4,1992,53914.11,no
34,no,,836.02,3,1,1144,4,F,2,2,sales executive,4,married,6752.5,17556.5,3,yes,12,3,3,full time,0,9,3,2,4,0,1,1989,81030.0,yes
31,no,travel_rarely,410.43,4,3,1145,1,F,4,1,laboratory technician,3,divorced,3315.0,8619.0,8,no,12,3,2,full time,1,4,0,2,2,2,2,1992,39780.0,no
45,no,travel_frequently,557.04,1,4,1146,2,M,3,2,healthcare representative,3,single,4499.17,11697.83,4,no,12,3,3,full time,0,12,3,3,4,0,3,1978,53990.0,yes
39,no,,556.26,21,4,1147,1,F,1,2,sales executive,3,,4492.84,11681.39,6,desconocido,19,,3,part time,1,10,1,3,3,1,2,1984,53914.11,no
38,no,travel_rarely,290.04,9,2,1148,2,M,3,1,research scientist,4,divorced,2342.59,6090.75,2,no,19,3,4,part time,2,,0,4,5,0,3,1985,28111.13,no
31,no,,290.04,3,2,1149,3,M,3,1,research scientist,1,divorced,2342.59,6090.75,1,desconocido,13,,4,,1,4,3,,4,2,3,1992,28111.13,yes
53,yes,,1077.97,24,4,1150,1,M,3,3,sales executive,1,,8706.67,22637.33,6,yes,13,3,2,,0,15,2,2,2,2,2,1970,53914.11,yes
38,no,travel_frequently,290.04,1,4,1151,4,M,3,1,human resources,2,,2342.59,6090.75,0,yes,11,3,2,part time,1,,2,3,6,1,2,1985,28111.13,no
54,no,,458.1,10,3,1152,3,F,3,2,manufacturing director,1,single,3700.0,9620.0,6,yes,19,,4,part time,0,9,3,3,5,1,4,1969,44400.0,no
23,no,,290.04,12,2,1153,4,M,3,1,laboratory technician,4,single,2342.59,6090.75,1,no,13,3,3,part time,0,,6,4,5,1,4,2000,28111.13,yes
25,no,,290.04,2,1,1154,4,M,3,1,laboratory technician,3,,2342.59,6090.75,6,desconocido,19,3,3,part time,1,,2,2,2,0,2,1998,28111.13,yes
31,no,,290.04,2,2,1155,1,M,3,1,sales representative,3,,2342.59,6090.75,0,no,19,3,3,,1,,1,3,2,1,2,1992,28111.13,yes
35,no,travel_rarely,274.44,11,4,1156,4,M,3,1,laboratory technician,3,married,2216.67,5763.33,7,yes,11,3,3,part time,1,,3,3,2,2,2,1988,26600.0,yes
22,no,,348.21,1,2,1157,4,M,3,1,research scientist,3,,2812.5,7312.5,0,no,12,,4,full time,0,,2,4,3,1,2,2001,33750.0,yes
32,no,travel_rarely,290.04,29,4,1158,3,F,2,1,laboratory technician,2,single,2342.59,6090.75,1,desconocido,13,3,3,part time,0,6,3,3,6,4,1,1991,28111.13,no
32,no,,234.1,36,4,1159,2,M,2,1,sales representative,2,,1890.83,4916.17,0,desconocido,14,3,2,part time,1,,2,3,2,2,2,1991,22690.0,yes
21,no,travel_rarely,290.04,5,1,1160,3,M,3,1,sales representative,1,single,2342.59,6090.75,1,desconocido,11,3,4,part time,0,,6,3,2,1,2,2002,28111.13,yes
36,no,,556.26,13,2,1161,13,F,3,2,manufacturing director,2,,4492.84,11681.39,7,no,13,3,2,part time,3,18,3,3,4,0,2,1987,53914.11,yes
29,yes,travel_rarely,493.9,38,4,1162,38,M,3,1,research scientist,4,married,4492.84,10371.83,9,desconocido,14,3,2,full time,3,4,3,4,2,2,2,1994,47870.0,yes
32,no,travel_rarely,290.04,2,3,1163,4,M,3,1,research scientist,1,,4492.84,6090.75,1,no,14,3,4,part time,0,,4,3,4,1,2,1991,28111.13,yes
40,no,travel_rarely,289.82,2,4,1164,3,M,2,1,research scientist,3,,2340.83,6086.17,2,no,14,3,4,part time,0,8,2,3,2,2,2,1983,28090.0,yes
35,no,travel_frequently,556.26,18,4,1165,3,M,3,2,healthcare representative,3,,4492.84,11681.39,1,desconocido,14,3,4,part time,2,,2,4,10,0,2,1988,53914.11,no
50,yes,travel_rarely,1119.86,40,3,1166,4,M,2,3,sales executive,1,,9045.0,23517.0,4,desconocido,13,3,2,,1,20,3,3,3,2,0,1973,53914.11,yes
26,no,,290.04,5,3,1167,4,F,2,1,sales representative,3,single,2342.59,6090.75,0,no,18,3,4,part time,0,,2,3,4,0,0,1997,28111.13,yes
36,no,travel_frequently,265.26,23,2,1168,3,M,4,2,laboratory technician,4,,2142.5,5570.5,4,no,17,3,3,part time,1,17,3,3,5,0,3,1987,25710.0,no
27,no,travel_rarely,633.7,4,3,1169,2,M,4,2,manufacturing director,2,,4492.84,13307.67,1,yes,20,4,2,,1,6,0,3,6,0,3,1996,61420.0,no
33,no,,257.52,2,3,1170,3,M,3,1,laboratory technician,4,,4492.84,5408.0,4,no,11,3,4,part time,0,7,3,3,1,0,0,1990,24960.0,no
36,no,,352.75,5,4,1171,2,F,2,1,research scientist,1,married,2849.17,7407.83,9,yes,14,3,4,full time,1,,3,4,1,0,0,1987,34190.0,yes
31,no,,258.04,1,4,1172,3,M,3,1,research scientist,2,single,2084.17,5418.83,1,no,17,3,2,part time,0,1,4,3,1,1,0,1992,25010.0,yes
22,no,travel_rarely,290.04,2,1,1173,3,M,3,1,laboratory technician,4,,4492.84,6090.75,0,desconocido,14,3,3,part time,1,3,2,3,2,2,1,2001,28111.13,yes
27,no,,264.75,3,3,1174,3,M,2,1,research scientist,3,divorced,2138.33,5559.67,1,desconocido,15,3,4,,1,1,2,2,1,0,1,1996,53914.11,yes
33,no,travel_rarely,290.04,2,3,1175,3,M,3,1,research scientist,4,,2342.59,6090.75,0,no,14,3,1,part time,0,4,2,,3,0,2,1990,28111.13,yes
36,no,travel_frequently,290.04,18,1,1176,2,F,3,1,laboratory technician,4,single,4492.84,6090.75,1,desconocido,13,3,1,part time,0,8,2,3,8,1,7,1987,28111.13,yes
37,no,,404.44,18,2,1177,18,F,2,1,research scientist,1,,3266.67,8493.33,2,desconocido,14,,1,full time,1,,2,2,3,0,2,1986,39200.0,yes
